Gmt time,Ask,Bid,AskVolume,BidVolume
24.06.2024 00:06:28.015,1.51586,1.51552,540,90
24.06.2024 00:06:28.317,1.5159099999999999,1.5155600000000002,420,80
24.06.2024 00:06:29.370,1.51594,1.51557,510,100
24.06.2024 00:06:29.772,1.51589,1.51549,120,120
24.06.2024 00:06:29.923,1.5158900000000002,1.5155200000000002,500,90
24.06.2024 00:06:52.176,1.51592,1.5155800000000001,140,120
24.06.2024 00:06:56.941,1.5159099999999999,1.5155700000000003,150,80
24.06.2024 00:06:57.643,1.51591,1.5154800000000002,150,150
24.06.2024 00:07:01.605,1.5158800000000001,1.5154999999999998,120,150
24.06.2024 00:07:03.362,1.51586,1.51552,90,80
24.06.2024 00:07:04.566,1.51591,1.5155100000000001,80,150
24.06.2024 00:07:06.472,1.51592,1.5155300000000003,140,80
24.06.2024 00:07:10.736,1.51593,1.51554,110,80
24.06.2024 00:07:12.243,1.51592,1.51557,80,120
24.06.2024 00:07:16.209,1.5159,1.51551,150,130
24.06.2024 00:07:16.711,1.51586,1.51547,150,130
24.06.2024 00:07:18.869,1.5159500000000001,1.5155100000000001,110,160
24.06.2024 00:07:32.526,1.5159200000000002,1.5155,110,90
24.06.2024 00:07:32.677,1.51594,1.5155900000000002,80,100
24.06.2024 00:07:39.199,1.5159799999999999,1.5156200000000002,120,70
24.06.2024 00:07:42.109,1.5159500000000001,1.51557,80,90
24.06.2024 00:07:50.838,1.5159300000000002,1.51557,120,120
24.06.2024 00:08:03.029,1.51591,1.51559,120,140
24.06.2024 00:08:03.582,1.51589,1.51557,100,120
24.06.2024 00:08:12.920,1.5159300000000002,1.5156100000000001,110,90
24.06.2024 00:08:16.392,1.51597,1.51557,110,150
24.06.2024 00:08:26.564,1.51597,1.51555,150,90
24.06.2024 00:08:28.569,1.5159300000000002,1.51555,130,170
24.06.2024 00:08:28.921,1.516,1.5156100000000001,580,130
24.06.2024 00:08:29.974,1.51595,1.51558,130,140
24.06.2024 00:08:31.127,1.51599,1.5156000000000003,120,70
24.06.2024 00:08:34.641,1.5160200000000001,1.51562,80,160
24.06.2024 00:08:38.955,1.51604,1.5155900000000002,150,110
24.06.2024 00:08:44.272,1.51595,1.51561,130,120
24.06.2024 00:08:46.080,1.51594,1.51562,430,160
24.06.2024 00:08:50.646,1.516,1.51561,90,150
24.06.2024 00:08:58.528,1.51598,1.5155399999999999,100,160
24.06.2024 00:09:04.647,1.5159500000000001,1.51554,140,80
24.06.2024 00:09:07.339,1.51601,1.51562,100,90
24.06.2024 00:09:08.894,1.5159200000000002,1.51559,140,150
24.06.2024 00:09:09.396,1.516,1.51556,140,100
24.06.2024 00:09:11.101,1.5160100000000003,1.51553,90,170
24.06.2024 00:09:15.068,1.51589,1.5156100000000001,120,160
24.06.2024 00:09:21.541,1.5159900000000002,1.51554,100,110
24.06.2024 00:09:22.394,1.51599,1.51556,90,120
24.06.2024 00:09:26.258,1.51604,1.5155900000000002,970,170
24.06.2024 00:09:26.662,1.51597,1.51554,150,160
24.06.2024 00:09:29.422,1.5159600000000002,1.5155500000000002,110,140
24.06.2024 00:09:29.824,1.5159400000000003,1.51556,140,90
24.06.2024 00:09:32.233,1.516,1.51554,90,150
24.06.2024 00:09:32.735,1.51601,1.51558,150,100
24.06.2024 00:09:37.754,1.51594,1.5155500000000002,160,160
24.06.2024 00:09:40.214,1.51597,1.51552,100,100
24.06.2024 00:09:46.483,1.51586,1.5155500000000002,100,120
24.06.2024 00:09:49.342,1.5159700000000003,1.51554,570,90
24.06.2024 00:09:55.564,1.51597,1.51564,410,140
24.06.2024 00:09:55.766,1.51607,1.5155900000000002,440,110
24.06.2024 00:09:56.468,1.51607,1.5155800000000001,500,110
24.06.2024 00:09:56.770,1.51616,1.5156600000000002,460,1010
24.06.2024 00:09:57.624,1.51618,1.51558,470,420
24.06.2024 00:09:57.907,1.5160300000000002,1.51566,160,120
