Gmt time,Ask,Bid,AskVolume,BidVolume
24.06.2024 01:15:30.480,36.809000000000005,36.798300000000005,1500,1000
24.06.2024 01:15:33.492,36.8117,36.8017,1500,500
24.06.2024 01:15:33.593,36.8138,36.8031,600,700
24.06.2024 01:15:33.894,36.814,36.8032,1100,800
24.06.2024 01:15:34.497,36.8133,36.8033,600,700
24.06.2024 01:15:34.698,36.814,36.8047,800,600
24.06.2024 01:15:35.050,36.813399999999994,36.8036,1100,1000
24.06.2024 01:15:36.406,36.8127,36.8022,1400,700
24.06.2024 01:15:36.808,36.8152,36.805600000000005,900,500
24.06.2024 01:15:36.910,36.8188,36.8083,900,1000
24.06.2024 01:15:37.011,36.8197,36.8092,1100,600
24.06.2024 01:15:37.112,36.8217,36.8117,1000,1200
24.06.2024 01:15:38.117,36.8209,36.8105,1100,1000
24.06.2024 01:15:42.431,36.8204,36.8095,1400,1700
24.06.2024 01:15:48.902,36.8187,36.8089,900,800
24.06.2024 01:15:49.003,36.8171,36.8071,1000,1400
24.06.2024 01:15:49.104,36.8191,36.8092,1400,1400
24.06.2024 01:15:49.205,36.8182,36.8082,1500,1100
24.06.2024 01:15:51.062,36.817600000000006,36.8076,800,1600
24.06.2024 01:15:53.524,36.8154,36.8053,1200,700
24.06.2024 01:15:54.177,36.814800000000005,36.803999999999995,1400,1400
24.06.2024 01:15:54.279,36.8139,36.8037,1600,1000
24.06.2024 01:15:55.285,36.8142,36.8047,700,1000
24.06.2024 01:16:02.660,36.8131,36.803399999999996,1200,1100
24.06.2024 01:16:04.015,36.8149,36.804399999999994,1600,1700
24.06.2024 01:16:04.166,36.8166,36.806,1100,1000
24.06.2024 01:16:05.521,36.8179,36.8076,700,800
24.06.2024 01:16:19.073,36.8161,36.8064,1000,1400
24.06.2024 01:16:27.602,36.8128,36.8025,900,1400
24.06.2024 01:16:27.703,36.8108,36.7997,1100,1600
24.06.2024 01:16:27.955,36.8093,36.7997,1200,900
24.06.2024 01:16:30.061,36.8089,36.798500000000004,1600,1600
24.06.2024 01:16:35.677,36.8073,36.7977,900,1600
24.06.2024 01:16:35.929,36.8085,36.79860000000001,700,1200
24.06.2024 01:16:36.731,36.807199999999995,36.7977,700,1500
24.06.2024 01:16:38.536,36.809000000000005,36.79860000000001,1000,1500
